experiment_id	sra_accession	geo_accession	source_assembly_set	assembly	species	assembly_count_reported	is_multi_assembly_record	is_designated_comparison_reference	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	candidate_bed_url	bed_verified	verification_method	http_status	content_length	verification_error	source_url	retrieved_at_utc
SRX16500015	SRA1461064	GSM6373362	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500015.05.bed	True	HEAD	200	2106934		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500175	SRA1461143	GSM6373522	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500175.05.bed	True	HEAD	200	2230847		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500176	SRA1461143	GSM6373523	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500176.05.bed	True	HEAD	200	2820933		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129583	SRA1157633	GSM5573372	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129583.05.bed	True	HEAD	200	572318		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129584	SRA1157633	GSM5573373	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129584.05.bed	True	HEAD	200	501457		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129586	SRA1157633	GSM5573375	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129586.05.bed	True	HEAD	200	445632		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129588	SRA1157633	GSM5573376	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129588.05.bed	True	HEAD	200	409448		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129590	SRA1157633	GSM5573378	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129590.05.bed	True	HEAD	200	233202		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129591	SRA1157633	GSM5573379	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GBM8		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129591.05.bed	True	HEAD	200	212453		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX7058947	SRA985352	GSM4141366	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	GSC23		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX7058947.05.bed	True	HEAD	200	2111026		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX103002	SRA047313	GSM822303	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Glioblastoma		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX103002.05.bed	True	HEAD	200	6050484		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX7058946	SRA985352	GSM4141365	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Glioblastoma		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX7058946.05.bed	True	HEAD	200	2899085		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX080359	SRA039324	GSM749696	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HA-sp		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX080359.05.bed	True	HEAD	200	3475290		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX199896	SRA039324	GSM1022668	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HA-sp		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX199896.05.bed	True	HEAD	200	2812770		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX199889	SRA039324	GSM1022661	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HAc		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX199889.05.bed	True	HEAD	200	2129995		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX199890	SRA039324	GSM1022662	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HAc		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX199890.05.bed	True	HEAD	200	3598265		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX080398	SRA039324	GSM749735	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HCPEpiC		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX080398.05.bed	True	HEAD	200	4678487		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX080408	SRA039324	GSM749745	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HCPEpiC		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX080408.05.bed	True	HEAD	200	4200528		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX080336	SRA039324	GSM749673	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HRPEpiC		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX080336.05.bed	True	HEAD	200	4125343		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX199893	SRA039324	GSM1022665	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HRPEpiC		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX199893.05.bed	True	HEAD	200	3389428		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX668216	SRA177617	GSM1463918	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	HRPEpiC		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX668216.05.bed	True	HEAD	200	2965634		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3145148	SRA378909	GSM2759386	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	IMR-5		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3145148.05.bed	True	HEAD	200	2850966		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124393	SRA602397	GSM2752684	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124393.05.bed	True	HEAD	200	4126063		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124394	SRA602397	GSM2752685	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124394.05.bed	True	HEAD	200	4318754		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124407	SRA602397	GSM2752698	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124407.05.bed	True	HEAD	200	3885208		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124408	SRA602397	GSM2752699	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124408.05.bed	True	HEAD	200	3737823		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124419	SRA602397	GSM2752710	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124419.05.bed	True	HEAD	200	2453832		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3124420	SRA602397	GSM2752711	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3124420.05.bed	True	HEAD	200	2572306		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4155650	SRA714255	GSM3172684	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4155650.05.bed	True	HEAD	200	2093105		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4155651	SRA714255	GSM3172685	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4155651.05.bed	True	HEAD	200	1877679		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4155662	SRA714255	GSM3172696	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4155662.05.bed	True	HEAD	200	2095859		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4155663	SRA714255	GSM3172697	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	KELLY		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4155663.05.bed	True	HEAD	200	2242639		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129608	SRA1157633	GSM5573396	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129608.05.bed	True	HEAD	200	133227		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129609	SRA1157633	GSM5573397	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129609.05.bed	True	HEAD	200	151908		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129611	SRA1157633	GSM5573399	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129611.05.bed	True	HEAD	200	170442		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129612	SRA1157633	GSM5573400	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129612.05.bed	True	HEAD	200	165820		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129614	SRA1157633	GSM5573402	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129614.05.bed	True	HEAD	200	158345		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129615	SRA1157633	GSM5573403	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	LN-229		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX12129615.05.bed	True	HEAD	200	171112		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX188970	SRA047313	GSM1006893	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Medullo		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX188970.05.bed	True	HEAD	200	3983691		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX18672589	SRA1558673	GSM6824678	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Microglia		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX18672589.05.bed	True	HEAD	200	63880		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX18672590	SRA1558673	GSM6824679	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Microglia		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX18672590.05.bed	True	HEAD	200	37370		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX18672591	SRA1558673	GSM6824680	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Microglia		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX18672591.05.bed	True	HEAD	200	46084		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX18672592	SRA1558673	GSM6824681	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Microglia		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX18672592.05.bed	True	HEAD	200	52236		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX18672593	SRA1558673	GSM6824682	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Microglia		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX18672593.05.bed	True	HEAD	200	84212		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3433961	SRA586001	GSM2871000	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	NB69		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX3433961.05.bed	True	HEAD	200	5640805		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX067516	SRA037396	GSM733765	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	NH-A		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX067516.05.bed	True	HEAD	200	2903947		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500059	SRA1461087	GSM6373406	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500059.05.bed	True	HEAD	200	2814049		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500060	SRA1461087	GSM6373407	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500060.05.bed	True	HEAD	200	2909427		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500061	SRA1461087	GSM6373408	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500061.05.bed	True	HEAD	200	2667995		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16500062	SRA1461087	GSM6373409	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16500062.05.bed	True	HEAD	200	2697833		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4174629	SRA716176	GSM3177719	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4174629.05.bed	True	HEAD	200	1163921		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX2731772	SRA409070	GSM2572332	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neuroblastoma		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX2731772.05.bed	True	HEAD	200	839998		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX2731775	SRA409070	GSM2572335	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neuroblastoma		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX2731775.05.bed	True	HEAD	200	1442821		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX2731778	SRA409070	GSM2572338	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neuroblastoma		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX2731778.05.bed	True	HEAD	200	1204460		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4174623	SRA716176	GSM3177713	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Neurons		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX4174623.05.bed	True	HEAD	200	1431913		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX14178555	SRA1644526	GSM5899605	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX14178555.05.bed	True	HEAD	200	3282948		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX14178561	SRA1644526	GSM5899611	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX14178561.05.bed	True	HEAD	200	1422281		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX14178587	SRA1644526	GSM5899621	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX14178587.05.bed	True	HEAD	200	3627259		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX14178588	SRA1644526	GSM5899622	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX14178588.05.bed	True	HEAD	200	3818723		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX15710560	SRA1438437	GSM6244249	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX15710560.05.bed	True	HEAD	200	3283990		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX15710561	SRA1438437	GSM6244250	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX15710561.05.bed	True	HEAD	200	3108244		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX15710562	SRA1438437	GSM6244251	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX15710562.05.bed	True	HEAD	200	2628920		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16821951	SRA1468852	GSM6431021	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16821951.05.bed	True	HEAD	200	55527		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16821953	SRA1468852	GSM6431023	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16821953.05.bed	True	HEAD	200	54043		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16821955	SRA1468852	GSM6431025	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16821955.05.bed	True	HEAD	200	480599		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16821972	SRA1468852	GSM6431019	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX16821972.05.bed	True	HEAD	200	25143		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984056	SRA1671167	GSM7594696	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984056.05.bed	True	HEAD	200	25109		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984058	SRA1671167	GSM7594698	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984058.05.bed	True	HEAD	200	56379		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984060	SRA1671167	GSM7594700	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984060.05.bed	True	HEAD	200	53639		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984061	SRA1671167	GSM7594701	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984061.05.bed	True	HEAD	200	153941		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984062	SRA1671167	GSM7594702	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984062.05.bed	True	HEAD	200	477633		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX20984063	SRA1671167	GSM7594703	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	RPE		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX20984063.05.bed	True	HEAD	200	145518		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX2166890	SRA472276	GSM2316303	hg19, hg38	hg38	Homo sapiens	2	True	True	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Retina		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg38/eachData/bed05/SRX2166890.05.bed	True	HEAD	200	2165059		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
