experiment_id	sra_accession	geo_accession	species	assembly	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	bed_file_count	bed_url	source_url	retrieved_at_utc
SRX14728934	SRA1400079	GSM6009023	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728934.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728935	SRA1400079	GSM6009024	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728935.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728936	SRA1400079	GSM6009025	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728936.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728937	SRA1400079	GSM6009026	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728937.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781588	SRA1512053	GSM6614265	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781588.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781589	SRA1512053	GSM6614266	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781589.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975289	SRA443934	GSM2251444	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975289.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975290	SRA443934	GSM2251445	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975290.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144540	SRA1629635	GSM7256790	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144540.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144541	SRA1629635	GSM7256791	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144541.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144582	SRA1629635	GSM7256792	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144582.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144583	SRA1629635	GSM7256793	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144583.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144584	SRA1629635	GSM7256794	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144584.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX20144585	SRA1629635	GSM7256795	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX20144585.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23715616	SRA1807032	GSM8098659	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX23715616.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23715617	SRA1807032	GSM8098660	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX23715617.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23715618	SRA1807032	GSM8098661	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX23715618.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23715619	SRA1807032	GSM8098662	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX23715619.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3291519	SRA620281	GSM2817432	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3291519.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5465890	SRA856113	GSM3640298	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5465890.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5465891	SRA856113	GSM3640299	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic brains		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5465891.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728920	SRA1400079	GSM6009009	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic face		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728920.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728921	SRA1400079	GSM6009010	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic face		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728921.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX6958325	SRA974251	GSM4110085	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic gonad		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX6958325.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX6958326	SRA974251	GSM4110086	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic gonad		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX6958326.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
DRX021195	DRA002526	-	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic head		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/DRX021195.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781590	SRA1512053	GSM6614267	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic heart		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781590.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781591	SRA1512053	GSM6614268	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic heart		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781591.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
DRX021196	DRA002527	-	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/DRX021196.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX10070662	SRA1194610	GSM5075898	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX10070662.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX143833	SRA051984	GSM918741	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX143833.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728885	SRA1400079	GSM6009011	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728885.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728886	SRA1400079	GSM6009012	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728886.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX204332	SRA061523	GSM1036122	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX204332.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX204333	SRA061523	GSM1036123	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX204333.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX204334	SRA061523	GSM1036124	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX204334.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX204335	SRA061523	GSM1036125	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX204335.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX204336	SRA061523	GSM1036126	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX204336.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099274	SRA819363	GSM3502471	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099274.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099275	SRA819363	GSM3502472	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099275.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099276	SRA819363	GSM3502473	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099276.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099277	SRA819363	GSM3502474	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099277.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099278	SRA819363	GSM3502475	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099278.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099279	SRA819363	GSM3502476	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099279.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099280	SRA819363	GSM3502477	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099280.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099281	SRA819363	GSM3502478	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099281.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5099282	SRA819363	GSM3502479	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5099282.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5771662	SRA819363	GSM3741613	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic limb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX5771662.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728887	SRA1400079	GSM6009013	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic liver		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728887.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX14728888	SRA1400079	GSM6009014	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic liver		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX14728888.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX2423885	SRA504020	GSM2423428	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic liver		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX2423885.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX2423886	SRA504020	GSM2423429	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic liver		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX2423886.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781592	SRA1512053	GSM6614269	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic lung		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781592.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17781593	SRA1512053	GSM6614270	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic lung		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX17781593.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX2424294	SRA504262	GSM2423848	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic lung		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX2424294.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX2424295	SRA504262	GSM2423849	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic lung		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX2424295.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX11642539	SRA1271553	GSM5501395	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic trunk		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX11642539.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX13912588	SRA1362040	GSM5835468	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Embryonic trunk		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX13912588.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX11642541	SRA1271553	GSM5501397	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX11642541.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX11642542	SRA1271553	GSM5501398	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX11642542.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975277	SRA443934	GSM2251432	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975277.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975278	SRA443934	GSM2251433	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975278.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975279	SRA443934	GSM2251434	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975279.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975280	SRA443934	GSM2251435	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975280.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975281	SRA443934	GSM2251436	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975281.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975282	SRA443934	GSM2251437	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975282.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX2636937	SRA545468	GSM2535578	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX2636937.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024492	SRA589701	GSM2713707	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024492.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024493	SRA589701	GSM2713708	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024493.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024494	SRA589701	GSM2713709	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024494.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024495	SRA589701	GSM2713710	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024495.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024497	SRA589701	GSM2713712	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024497.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3024498	SRA589701	GSM2713713	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX3024498.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX4369700	SRA735828	GSM3261959	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX4369700.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX4369702	SRA735828	GSM3261961	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX4369702.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX4369704	SRA735828	GSM3261963	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX4369704.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX8706919	SRA1097265	GSM4665697	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX8706919.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX8706920	SRA1097265	GSM4665698	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX8706920.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX8706921	SRA1097265	GSM4665699	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX8706921.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX8706922	SRA1097265	GSM4665700	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX8706922.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX8706923	SRA1097265	GSM4665701	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Forelimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX8706923.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975283	SRA443934	GSM2251438	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Hindlimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975283.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975284	SRA443934	GSM2251439	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Hindlimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975284.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1975285	SRA443934	GSM2251440	unknown	mm9, mm10	ChIP-seq	TFs and others	Ctcf	CTCF	Embryo	Hindlimb		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/mm9, mm10/eachData/bed05/SRX1975285.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
