resource	assembly	marker	identifier	cell_type	processed_file_download_url
Roadmap	hg19	H3K4me3	NGRMPLPSHUN7QJ	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.93.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLQW7Q2SDA	Neuronal progenitor cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.H1_Derived_Neuronal_Progenitor_Cultured_Cells.H3K4me3.AK243.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLQZVSNSDJ	ES-I3	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.ES-I3.H3K4me3.Solexa-15474.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLRFZIBXWY	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Adipose_Nuclei.H3K4me3.7.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLSO5UYLTI	CD4+ CD25+ CD127- Treg	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K4me3.Donor_62.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLU4VU7NEM	Keratinocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Penis_Foreskin_Keratinocyte_Primary_Cells.H3K4me3.skin01.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLWFSD4TKG	Neuronal progenitor cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.H1_Derived_Neuronal_Progenitor_Cultured_Cells.H3K4me3.CY26.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLWQHJDCZ6	H1-hESC	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.H1.H3K4me3.LL227.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPLZRMO5HFG	Mesendoderm	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.H1_BMP4_Derived_Trophoblast_Cultured_Cells.H3K4me3.AY65.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPM3V6YM3CV	Mobilized CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Mobilized_CD34_Primary_Cells.H3K4me3.UW_RO_01492.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPM6FJ76BG7	Muscle satellite cultured cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Muscle_Satellite_Cultured_Cells.H3K4me3.hSKM-2.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPM7HI7NADP	Keratinocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Penis_Foreskin_Keratinocyte_Primary_Cells.H3K4me3.skin03.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMBLOLBK6E	Epithelial cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Breast_vHMEC.H3K4me3.RM035.HS2615.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMBYAKE3GW	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.58.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMCXZ5LB7X	Mid frontal lobe	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Mid_Frontal_Lobe.H3K4me3.149.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMENQ4PQFI	H1-hESC	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.H1.H3K4me3.Solexa-10398.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMEX2JXJXO	HUES64	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.HUES64.H3K4me3.Lib_MC_20101025_02--ChIP_MC_20101020_02_ES_cell_HUES_64_H3K4Me3.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMHI62Y653	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Nuclei.H3K4me3.7.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMHOMOEQOM	CD4+ CD25- IL17+ Th17 cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K4me3.Donor_332.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMKB7E77PX	Liver	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Adult_Liver.H3K4me3.STL011.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMKBV2ZTDW	CD4+ memory	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K4me3.Donor_101_8_pooled_leukopaks_Jan_20_2011.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMKGWZRDK7	CD56+ ectoderm cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K4me3.DNA_Lib_1810.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMKTBRAIKU	CD8+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K4me3.Donor_101_8_pooled_leukopaks_Jan_20_2011.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPML3Y5WK6M	Muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Muscle_Leg.H3K4me3.H-24644.Histone.DS21536.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMNDSWFGIL	CD4+ memory	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4_Memory_Primary_Cells.H3K4me3.20.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMOBO4PXDY	Skeletal muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Skeletal_Muscle.H3K4me3.19.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMQWYL7PLU	Ventricle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Right_Ventricle.H3K4me3.STL003.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMQXNYYPBH	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Duodenum_Smooth_Muscle.H3K4me3.160.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMS3IF4S55	Psoas muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Psoas_Muscle.H3K4me3.STL003.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMT62DJH33	iPS-11a	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.iPS-11a.H3K4me3.Solexa-11733.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMT6S4NSMP	CD8+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K4me3.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMU574RYZA	IMR-90	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSD.IMR90.H3K4me3.LL221.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMV5LGFAN4	Kidney	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Fetal_Kidney.H3K4me3.UW_H-22676.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMXKYJXC2Q	Mobilized CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Mobilized_CD34_Primary_Cells.H3K4me3.UW_RO_01517.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMY7RAWJ2D	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.H1_Derived_Mesenchymal_Stem_Cells.H3K4me3.SK467.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPMZUWJOBYU	CD4+ CD25+ CD127- Treg	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K4me3.Donor_332.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPN2GJHA3PK	Neuronal progenitor cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.H1_Derived_Neuronal_Progenitor_Cultured_Cells.H3K4me3.AK199.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPN3LWRUEIH	Peripheral blood mononuclear cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Peripheral_Blood_Mononuclear_Primary_Cells.H3K4me3.TC015.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPN3XKTHGLY	HUES48	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.HUES48.H3K4me3.Lib_MC_20101025_08--ChIP_MC_20101020_08_ES_cell_HUES_48_H3K4Me3.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPN4W54J7MK	Large intestine	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UW.Fetal_Intestine_Large.H3K4me3.H-24595.Histone.DS21530.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNAVDUP6BM	CD56+ ectoderm cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K4me3.DNA_Lib_2073.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNBLU4Z7ZM	iPS DF 19	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.iPS_DF_19.11.H3K4me3.SK475.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNDQ2VTC3N	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.60.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNEIKFOA6N	CD19+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD19_Primary_Cells.H3K4me3.CD19_8_1_08.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNFOZCMEXG	Mobilized CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Mobilized_CD34_Primary_Cells.H3K4me3.UW_RO_01536.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNG3IG5RLI	Brain	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Fetal_Brain.H3K4me3.HuFNSC01.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNHAL24GKB	CD4+ CD25- CD45RO+ memory cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_CD45RO+_Memory_Primary_Cells.H3K4me3.Donor_62.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNJEWT7O44	Muscle satellite cultured cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Muscle_Satellite_Cultured_Cells.H3K4me3.hSKM-3.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNL7H2XESV	Angular gyrus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Angular_Gyrus.H3K4me3.149.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNLGGYMF3R	Placenta amnion	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Placenta_Amnion.H3K4me3.CTL02.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNLUOO56XM	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Stomach_Smooth_Muscle.H3K4me3.28.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNO4QZRM4S	Pancreatic islets	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Pancreatic_Islets.H3K4me3.pancreatic_islets_normal_3_27_09.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNRDAEVGU2	Spleen	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Spleen.H3K4me3.STL003.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNRTCQHEYK	Aorta	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Aorta.H3K4me3.STL003.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNSSYANCWI	CD4+ naive	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K4me3.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNVOLXQYBE	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.92.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNXAY4XM7K	Lung	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Fetal_Lung.H3K4me3.UW_H-22676.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNXLWCOUU7	CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD34_Primary_Cells.H3K4me3.CD34_39629.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPNY7TRBY7W	Brain	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSF-UBC.Fetal_Brain.H3K4me3.HuFNSC02.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPO2JLWF46U	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.57.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOANRTKOBQ	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.93.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOAYIRPO3Z	CD8+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSF-UBC.CD8_Naive_Primary_Cells.H3K4me3.TC010.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOCD3RCN3E	H1-hESC	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.H1.H3K4me3.Solexa-12522.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOCMTKXGLE	Germinal matrix	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSF-UBC.Brain_Germinal_Matrix.H3K4me3.HuFGM01.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPODNROSXM2	iPS DF 19	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.iPS_DF_19.11.H3K4me3.SK475.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPODVGWA52U	UCSF-4star	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.UCSF-4Star.H3K4me3.A19297.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPODZPS7H4V	Neurosphere cultured cell ganglionic eminence derived	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.H3K4me3.HuFNSC04.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOEGQMTEFY	CD19+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD19_Primary_Cells.H3K4me3.RO_01701.Histone.DS21711.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOF4D35NVQ	Adrenal gland	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Adrenal_Gland.H3K4me3.H-24800.Histone.DS23063.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOHU3GRMDB	Myoepithelial cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSF-UBC.Breast_Myoepithelial_Cells.H3K4me3.RM066.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOINX6IIIN	IMR-90	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.IMR90.H3K4me3.SK03.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOIQTX432C	Skeletal muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Skeletal_Muscle.H3K4me3.63.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOITSLQHP4	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Adipose_Nuclei.H3K4me3.95.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOKUPOQLJT	Keratinocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSF-UBC.Penis_Foreskin_Keratinocyte_Primary_Cells.H3K4me3.skin02.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOLMG36LIB	Small intestine	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.Fetal_Intestine_Small.H3K4me3.H-24595.Histone.DS21533.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOOCI7ZQJD	CD184+ endoderm cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K4me3.DNA_Lib_247.broadPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOOM3K5HIT	CD4+ CD25- IL17+ Th17 cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K4me3.Donor_62.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPORIZY43SH	Thymus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Thymus.H3K4me3.H-24644.Histone.DS21539.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOTDVRLUU4	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.60.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOTYAPX3AC	Germinal matrix	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Brain_Germinal_Matrix.H3K4me3.HuFGM01.gappedPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOUUWI72PZ	Psoas muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Psoas_Muscle.H3K4me3.STL003.narrowPeak.bed.gz
Roadmap	hg19	H3K4me3	NGRMPOUVYN33KW	Fibroblast	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Penis_Foreskin_Fibroblast_Primary_Cells.H3K4me3.skin03.gappedPeak.bed.gz
