resource	assembly	identifier	cell_type	tissue_category	biosample_type	assay	target	output_type	file_format	number_of_intervals	processed_file_download_url	release_date	metadata_source
Roadmap	hg19	NGRMPKMQQUSBG7	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	93905	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_332.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPRPIAG6DWB	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	31828	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPBSF6FNRKO	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	90472	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPLRR3JX7AU	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	41440	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPP4F7CMP56	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	205747	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPSSAVYJLJT	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	30667	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPTTBD7GMC2	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	40858	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPZZHLG42AQ	CD4+ memory	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	533532	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4_Memory_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP5ZLLXTZ6C	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	29302	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPDN676IATU	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	588047	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPPJQ5FN5GI	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	37613	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVPHUJLXKT	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	43651	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPYRAFQEZTS	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	46514	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPZOXSW6VLI	CD4+ naive	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	403297	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPKDXADGRN6	CD56+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	32101	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD56_Primary_Cells.H3K27ac.RO_01701.Histone.DS21716.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPTMOU6NOMC	CD56+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	76408	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UW.CD56_Primary_Cells.H3K27ac.RO_01701.Histone.DS21716.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWMIH2ZDPK	CD56+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	66357	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD56_Primary_Cells.H3K27ac.RO_01701.Histone.DS21716.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP7DMUIWHLL	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	111552	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3194.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPHBGYMLRKG	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	605386	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3191.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPNSBA42G5O	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	160753	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3191.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPPVOZIHPKC	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	139724	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3191.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPRYEPPSA6V	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	89032	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3194.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVWE26HFKN	CD56+ ectoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	703704	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.H3K27ac.DNA_Lib_3194.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPFP6Y4VESM	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	136390	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3195.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPMEJVEVMPN	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	552718	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3198.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPMRCQW66YR	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	364420	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3195.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPPA4YBKN5D	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	92159	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3198.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPQFTYKGEMY	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	136988	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3198.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPY6Z67CARH	CD56+ mesoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	85763	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.H3K27ac.DNA_Lib_3195.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP43UXMFMRR	CD8+ T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	31023	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD8_Primary_Cells.H3K27ac.RO_01679.Histone.DS21779.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPJPZRA4GVR	CD8+ T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	80125	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD8_Primary_Cells.H3K27ac.RO_01679.Histone.DS21779.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPQODUWNBDG	CD8+ T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	213627	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UW.CD8_Primary_Cells.H3K27ac.RO_01679.Histone.DS21779.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPOMA63PRQD	CD8+ memory T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	323369	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD8_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPP7SGF2IN5	CD8+ memory T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	29506	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD8_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPTVXKDRNH6	CD8+ memory T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	56293	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Memory_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPIBLODHM4Y	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	46041	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPKXGZ67UWL	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	36987	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPRMBK4NBFH	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	27230	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVPVU6VOAD	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	26944	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWZYRD3GQY	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	391387	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_101_8_pooled_leukopaks_Jan_20_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPXVX6MLVGG	CD8+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	457102	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD8_Naive_Primary_Cells.H3K27ac.Donor_100_7_pooled_leukopaks_Jan_7_2011.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP6XCFELRIH	Cardiac atrium	Heart	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	161313	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSD.Right_Atrium.H3K27ac.STL003.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPS7VHCORUX	Cardiac atrium	Heart	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	145159	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Right_Atrium.H3K27ac.STL003.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPX2YGSNODG	Cardiac atrium	Heart	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	65741	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Right_Atrium.H3K27ac.STL003.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP3S2GRHTVZ	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	116937	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.58.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP6RDJI3HTF	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	63275	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.60.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP7XDVCDAF3	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	117014	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.59.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPE4JZWFT2M	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	113944	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.60.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPEH2JO7VKS	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	59853	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.57.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPFQPWPSZKS	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	94190	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.57.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPGUJ5S2TOB	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	116207	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.59.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPIKTW2LPJJ	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	65415	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.58.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPKU7OMB3QZ	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	120604	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.58.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPNHTGHIRVC	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	164002	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.60.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPW6JZ3SLM7	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	67355	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.59.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWRESCCIJB	Chrondrocytes	Bone	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	111582	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27ac.57.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP33P5EQ2EY	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	209637	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Cingulate_Gyrus.H3K27ac.149.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP7QVP6KGT3	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	168167	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Cingulate_Gyrus.H3K27ac.149.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPAAYPNP37U	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	158144	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Cingulate_Gyrus.H3K27ac.112.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPLRB2ZGZWW	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	53998	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Cingulate_Gyrus.H3K27ac.149.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPTV445XHRH	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	61278	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Cingulate_Gyrus.H3K27ac.112.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWG26PTQ64	Cingulate gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	329308	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Cingulate_Gyrus.H3K27ac.112.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP34GSMQ7BC	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	66793	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Esophagus.H3K27ac.STL003.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP4DWOCT2LB	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	158166	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Esophagus.H3K27ac.STL003.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPIXMYLGXST	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	119061	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Esophagus.H3K27ac.STL002.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPUNLK5IBXW	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	358148	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.Esophagus.H3K27ac.STL003.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWF2I43N7R	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	462436	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.Esophagus.H3K27ac.STL002.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPZNLN4XBFQ	Esophagus	Digestive	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	279005	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Esophagus.H3K27ac.STL002.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
